Clothing Inventory as of 1/14/2019


1147,Clothing,3,3rd Bottom Dryer Felt,Albany International,Aerorun,30474748,3/14/2018 12:00:00 AM,,1/1/2019 12:00:00 AM,On Machine,None,,289,"148"" x 91'x6""",0,0.000,0.000,0.000,,,0,0,0,0,1/1/2019 12:00:00 AM
1148,Clothing,3,3rd Bottom Dryer Felt,Albany International,Aerorun,30460046,1/1/2019 12:00:00 AM,,1/1/2019 12:00:00 AM,History,None,,362,"148"" x 91'x6""",0,0.000,0.000,0.000,,,0,0,0,0,1/1/2019 12:00:00 AM
1149,Clothing,3,3rd Bottom Dryer Felt,Albany International,Aerorun,30439228,1/1/2019 12:00:00 AM,,1/1/2019 12:00:00 AM,History,None,damaged by felt roll pedastal coming out of foundation,80,"148"" x 91'x6""",0,0.000,0.000,0.000,,,0,0,0,0,1/1/2019 12:00:00 AM
1150,Clothing,3,3rd Bottom Dryer Felt,Albany International,Aerorun,30439227,1/1/2019 12:00:00 AM,,1/1/2019 12:00:00 AM,History,None,Filled in from Image DME starch issues,137,"148"" x 91'x6""",0,0.000,0.000,0.000,,,0,0,0,0,1/1/2019 12:00:00 AM
1151,Clothing,3,Wire,Albany International,Printline LC,30538946,1/1/2019 12:00:00 AM,,1/1/2019 12:00:00 AM,Inventory,Pulp Prep,,0,"154"" x 76'-10.5""",0,0.000,0.000,0.000,,,0,0,0,0,1/1/2019 12:00:00 AM
1152,Clothing,3,Wire,Albany International,Printex R501,30129916,1/1/2019 12:00:00 AM,,1/1/2019 12:00:00 AM,Inventory,Pulp Prep,,0,"154"" x 76'-10.5""",0,0.000,0.000,0.000,,,0,0,0,0,1/1/2019 12:00:00 AM
1153,Clothing,3,1st Press Felt,Albany International,Seam Apertech,30530718,1/1/2019 12:00:00 AM,,1/1/2019 12:00:00 AM,Inventory,Pulp Prep,,0,"152""X43'",0,0.000,0.000,0.000,,,0,0,0,0,1/1/2019 12:00:00 AM
1154,Clothing,3,1st Press Felt,Albany International,Seam Apertech,30545170,1/1/2019 12:00:00 AM,,1/1/2019 12:00:00 AM,Inventory,Pulp Prep,,0,"152""X43'",0,0.000,0.000,0.000,,,0,0,0,0,1/1/2019 12:00:00 AM
1155,Clothing,3,1st Press Felt,Albany International,Seam Apertech,30550035,1/1/2019 12:00:00 AM,,1/1/2019 12:00:00 AM,Inventory,Pulp Prep,,0,"152""X43'",0,0.000,0.000,0.000,,,0,0,0,0,1/1/2019 12:00:00 AM
1156,Clothing,3, 2nd Press Felt,Albany International,Seam Apertech,30538945,1/1/2019 12:00:00 AM,,1/1/2019 12:00:00 AM,Inventory,Pulp Prep,,0,"152""X43'",0,0.000,0.000,0.000,,,0,0,0,0,1/1/2019 12:00:00 AM
1157,Clothing,3, 2nd Press Felt,Albany International,Seamtech Plus II,30471683,1/1/2019 12:00:00 AM,,1/1/2019 12:00:00 AM,Inventory,Pulp Prep,,0,"152""X43'",0,0.000,0.000,0.000,,,0,0,0,0,1/1/2019 12:00:00 AM
1158,Clothing,3, 2nd Press Felt,Albany International,Seam Apertech,30543533,1/1/2019 12:00:00 AM,,1/1/2019 12:00:00 AM,Inventory,Pulp Prep,,0,"152""X43'",0,0.000,0.000,0.000,,,0,0,0,0,1/1/2019 12:00:00 AM
1159,Clothing,3,1st Top Dryer Felt,Albany International,Aerorun,30504433,1/1/2019 12:00:00 AM,,1/1/2019 12:00:00 AM,Inventory,Pulp Prep,,0,"148"" x 111'-6""",0,0.000,0.000,0.000,,,0,0,0,0,1/1/2019 12:00:00 AM
1160,Clothing,3,1st Top Dryer Felt,Albany International,Aerorun,30543531,1/1/2019 12:00:00 AM,,1/1/2019 12:00:00 AM,Inventory,Pulp Prep,,0,"148"" x 111'-6""",0,0.000,0.000,0.000,,,0,0,0,0,1/1/2019 12:00:00 AM
1161,Clothing,3,1st Bottom Dryer Felt,Albany International,Aerorun,30504432,1/1/2019 12:00:00 AM,,1/1/2019 12:00:00 AM,Inventory,Pulp Prep,,0,"148"" x 106'",0,0.000,0.000,0.000,,,0,0,0,0,1/1/2019 12:00:00 AM
